buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
17100.0,342.0,100.0,0.0,76.59954799680402,34200,17100.0,882.9394242763519
17150.0,343.0,100.0,12.0,76.49261026247063,34300,17150.0,884.2467415332794
17200.0,344.0,100.0,0.0,75.60877870748644,34400,17200.0,885.5693407058716
17250.0,345.0,100.0,10.0,74.53711346893223,34500,17250.0,886.9109556674957
17300.0,346.0,100.0,10.0,75.10770208219847,34600,17300.0,888.2423777580261
17350.0,347.0,100.0,14.0,75.51668646570434,34700,17350.0,889.5665895938873
17400.0,348.0,100.0,12.0,72.68718061940447,34800,17400.0,890.9423489570618
17450.0,349.0,100.0,8.0,76.0164882565394,34900,17450.0,892.2578542232513
17500.0,350.0,100.0,10.0,73.85410733073026,35000,17500.0,893.6118767261505
17550.0,351.0,100.0,10.0,73.94888763827828,35100,17550.0,894.9641633033752
17600.0,352.0,100.0,16.0,76.2707645017147,35200,17600.0,896.2752830982208
17650.0,353.0,100.0,10.0,78.88933967035524,35300,17650.0,897.542882680893
17700.0,354.0,100.0,0.0,75.90213207280503,35400,17700.0,898.8603699207306
17750.0,355.0,100.0,0.0,77.7209294482603,35500,17750.0,900.1470258235931
17800.0,356.0,100.0,12.0,74.83108472766153,35600,17800.0,901.4833703041077
17850.0,357.0,100.0,12.0,75.45275567887447,35700,17850.0,902.8087041378021
17900.0,358.0,100.0,18.0,76.20148071600946,35800,17900.0,904.121015548706
17950.0,359.0,100.0,17.0,77.00800244997689,35900,17950.0,905.4195830821991
18000.0,360.0,100.0,9.0,74.77038829473656,36000,18000.0,906.7570123672485
18050.0,361.0,100.0,0.0,3.934369086767703,36100,18050.0,932.1740493774414
18100.0,362.0,100.0,11.0,77.00253113245182,36200,18100.0,933.4727094173431
18150.0,363.0,100.0,13.0,77.54803275418112,36300,18150.0,934.762234210968
18200.0,364.0,100.0,0.0,78.04574518701617,36400,18200.0,936.0435359477997
18250.0,365.0,100.0,0.0,75.62106101243384,36500,18250.0,937.3659200668335
18300.0,366.0,100.0,14.0,77.80420323715484,36600,18300.0,938.6511991024017
18350.0,367.0,100.0,11.0,76.52966586840004,36700,18350.0,939.9578833580017
18400.0,368.0,100.0,17.0,77.62053489885726,36800,18400.0,941.2462031841278
18450.0,369.0,100.0,0.0,78.39627134433319,36900,18450.0,942.5217752456665
18500.0,370.0,100.0,10.0,78.5330916971224,37000,18500.0,943.7951247692108
18550.0,371.0,100.0,12.0,76.7855230419509,37100,18550.0,945.0974552631378
18600.0,372.0,100.0,12.0,77.48182015508172,37200,18600.0,946.3880817890167
18650.0,373.0,100.0,12.0,75.21425273134014,37300,18650.0,947.7176179885864
18700.0,374.0,100.0,14.0,79.47239008300417,37400,18700.0,948.9759180545807
18750.0,375.0,100.0,12.0,76.00542690879122,37500,18750.0,950.2916150093079
18800.0,376.0,100.0,14.0,74.08718974484341,37600,18800.0,951.6413774490356
18850.0,377.0,100.0,0.0,79.85087967626376,37700,18850.0,952.893712759018
18900.0,378.0,100.0,14.0,76.52866049701343,37800,18900.0,954.2004141807556
18950.0,379.0,100.0,13.0,78.212323421998,37900,18950.0,955.4789862632751
19000.0,380.0,100.0,8.0,77.88363498210978,38000,19000.0,956.7629542350769
19050.0,381.0,100.0,20.0,3.9581068250519396,38100,19050.0,982.0275592803955
19100.0,382.0,100.0,16.0,75.48579434761443,38200,19100.0,983.3523137569427
19150.0,383.0,100.0,0.0,75.6526916535733,38300,19150.0,984.674144744873
19200.0,384.0,100.0,16.0,76.40946016821616,38400,19200.0,985.982884645462
19250.0,385.0,100.0,0.0,78.22246093822851,38500,19250.0,987.2612910270691
19300.0,386.0,100.0,0.0,77.2532403856709,38600,19300.0,988.5557363033295
19350.0,387.0,100.0,15.0,74.9579977907401,38700,19350.0,989.8898181915283
19400.0,388.0,100.0,12.0,76.12084078939249,38800,19400.0,991.2035202980042
19450.0,389.0,100.0,17.0,76.9049275360193,38900,19450.0,992.5038285255432
19500.0,390.0,100.0,9.0,74.46881342883968,39000,19500.0,993.8466737270355
19550.0,391.0,100.0,0.0,77.74730805091579,39100,19550.0,995.1328930854797
19600.0,392.0,100.0,8.0,75.7188755063581,39200,19600.0,996.45356965065
19650.0,393.0,100.0,15.0,72.84285544832535,39300,19650.0,997.8263893127441
19700.0,394.0,100.0,0.0,76.41227208011594,39400,19700.0,999.1350810527802
19750.0,395.0,100.0,8.0,77.10914252538589,39500,19750.0,1000.4319453239441
19800.0,396.0,100.0,11.0,75.28200886805891,39600,19800.0,1001.7602853775024
19850.0,397.0,100.0,8.0,76.10715270100023,39700,19850.0,1003.0742237567902
19900.0,398.0,100.0,9.0,75.3798959459015,39800,19900.0,1004.4008383750916
19950.0,399.0,100.0,0.0,75.45885065105978,39900,19950.0,1005.726065158844
20000.0,400.0,100.0,16.0,72.83121867803034,40000,20000.0,1007.0991051197052
20050.0,401.0,100.0,16.0,3.889917020654528,40100,20050.0,1032.80659532547
20100.0,402.0,100.0,15.0,75.22229230584092,40200,20100.0,1034.135989665985
20150.0,403.0,100.0,0.0,72.17421185846138,40300,20150.0,1035.5215272903442
20200.0,404.0,100.0,0.0,73.6827570602254,40400,20200.0,1036.8786985874176
20250.0,405.0,100.0,11.0,74.52935211251588,40500,20250.0,1038.2204525470734
20300.0,406.0,100.0,0.0,77.70874745505623,40600,20300.0,1039.5073101520538
20350.0,407.0,100.0,19.0,76.09427023010227,40700,20350.0,1040.8214707374573
20400.0,408.0,100.0,16.0,77.22574557305212,40800,20400.0,1042.1163773536682
20450.0,409.0,100.0,9.0,76.1946146265254,40900,20450.0,1043.428807258606
20500.0,410.0,100.0,13.0,76.45394603369672,41000,20500.0,1044.7367854118347
20550.0,411.0,100.0,0.0,79.27808866329894,41100,20550.0,1045.9981694221497
20600.0,412.0,100.0,12.0,75.3252724012689,41200,20600.0,1047.3257465362549
20650.0,413.0,100.0,10.0,80.76059646061627,41300,20650.0,1048.563975572586
20700.0,414.0,100.0,13.0,72.62137226784921,41400,20700.0,1049.9409821033478
20750.0,415.0,100.0,14.0,74.33013799522365,41500,20750.0,1051.2863328456879
20800.0,416.0,100.0,10.0,73.78435279945057,41600,20800.0,1052.6416354179382
20850.0,417.0,100.0,16.0,75.0075824773241,41700,20850.0,1053.9748351573944
20900.0,418.0,100.0,18.0,72.86383632431543,41800,20900.0,1055.3472595214844
20950.0,419.0,100.0,10.0,75.9367341134178,41900,20950.0,1056.6641459465027
21000.0,420.0,100.0,0.0,75.19692493043803,42000,21000.0,1057.9939889907837
21050.0,421.0,100.0,15.0,3.906051245503268,42100,21050.0,1083.5952928066254
21100.0,422.0,100.0,9.0,73.821974508448,42200,21100.0,1084.9499049186707
21150.0,423.0,100.0,11.0,75.85725690090042,42300,21150.0,1086.2681715488434
21200.0,424.0,100.0,17.0,76.40488081411023,42400,21200.0,1087.5769894123077
21250.0,425.0,100.0,13.0,75.77431801733542,42500,21250.0,1088.8966994285583
21300.0,426.0,100.0,17.0,76.88286587698497,42600,21300.0,1090.1973803043365
21350.0,427.0,100.0,12.0,76.72155988466626,42700,21350.0,1091.5007963180542
21400.0,428.0,100.0,0.0,75.30568949445069,42800,21400.0,1092.8287191390991
21450.0,429.0,100.0,15.0,77.28853011887456,42900,21450.0,1094.1225731372833
21500.0,430.0,100.0,18.0,73.68802568528498,43000,21500.0,1095.4796469211578
21550.0,431.0,100.0,17.0,75.08803048560748,43100,21550.0,1096.8114185333252
21600.0,432.0,100.0,0.0,73.0731532247246,43200,21600.0,1098.1799111366272
21650.0,433.0,100.0,17.0,72.8952542963198,43300,21650.0,1099.551744222641
21700.0,434.0,100.0,11.0,72.9338388136399,43400,21700.0,1100.9228508472443
21750.0,435.0,100.0,0.0,75.0333994285424,43500,21750.0,1102.2555923461914
21800.0,436.0,100.0,17.0,76.90223434853182,43600,21800.0,1103.5559458732605
21850.0,437.0,100.0,16.0,75.50964415463773,43700,21850.0,1104.8802816867828
21900.0,438.0,100.0,0.0,78.94991053368454,43800,21900.0,1106.1469089984894
21950.0,439.0,100.0,19.0,75.61905685675771,43900,21950.0,1107.469328403473
22000.0,440.0,100.0,12.0,76.99795109240497,44000,22000.0,1108.7680661678314
22050.0,441.0,100.0,0.0,3.9022748064278443,44100,22050.0,1134.3941452503204
22100.0,442.0,100.0,9.0,77.91539232033574,44200,22100.0,1135.6775901317596
22150.0,443.0,100.0,16.0,78.00066464990486,44300,22150.0,1136.9596321582794
22200.0,444.0,100.0,9.0,78.95509730783385,44400,22200.0,1138.2261760234833
22250.0,445.0,100.0,18.0,74.2372296971291,44500,22250.0,1139.5732109546661
22300.0,446.0,100.0,20.0,75.56174482014401,44600,22300.0,1140.8966329097748
22350.0,447.0,100.0,11.0,71.25269259256743,44700,22350.0,1142.3000903129578
22400.0,448.0,100.0,10.0,78.08545511547395,44800,22400.0,1143.5807399749756
22450.0,449.0,100.0,0.0,77.92491733386048,44900,22450.0,1144.8640277385712
22500.0,450.0,100.0,18.0,77.69125871833162,45000,22500.0,1146.151175737381
22550.0,451.0,100.0,13.0,75.59951168490159,45100,22550.0,1147.4739367961884
22600.0,452.0,100.0,9.0,76.03360318411596,45200,22600.0,1148.7891464233398
22650.0,453.0,100.0,13.0,76.72098450363072,45300,22650.0,1150.0925724506378
22700.0,454.0,100.0,17.0,73.91865237417821,45400,22700.0,1151.4454123973846
22750.0,455.0,100.0,7.0,78.2563787199871,45500,22750.0,1152.7232649326324
22800.0,456.0,100.0,10.0,77.39746363607007,45600,22800.0,1154.0152978897095
22850.0,457.0,100.0,11.0,77.85885476329301,45700,22850.0,1155.299674987793
22900.0,458.0,100.0,19.0,76.00805764740761,45800,22900.0,1156.615326166153
22950.0,459.0,100.0,17.0,72.7120549548183,45900,22950.0,1157.9906153678894
23000.0,460.0,100.0,14.0,72.25484230843173,46000,23000.0,1159.3746070861816
23050.0,461.0,100.0,18.0,3.925218055607755,46100,23050.0,1184.8508999347687
23100.0,462.0,100.0,20.0,77.62444226512952,46200,23100.0,1186.1391551494598
23150.0,463.0,100.0,10.0,76.31257577940896,46300,23150.0,1187.449556350708
23200.0,464.0,100.0,0.0,75.15380866374244,46400,23200.0,1188.7801623344421
23250.0,465.0,100.0,13.0,77.46912633940396,46500,23250.0,1190.0710005760193
23300.0,466.0,100.0,9.0,75.39592575136103,46600,23300.0,1191.3973336219788
23350.0,467.0,100.0,17.0,77.68682661016227,46700,23350.0,1192.6845543384552
23400.0,468.0,100.0,16.0,75.85019208021527,46800,23400.0,1194.0029442310333
23450.0,469.0,100.0,14.0,74.53045131900808,46900,23450.0,1195.3446788787842
23500.0,470.0,100.0,8.0,77.35904944902732,47000,23500.0,1196.6373534202576
23550.0,471.0,100.0,13.0,75.17368989677182,47100,23550.0,1197.967607975006
23600.0,472.0,100.0,10.0,71.40547419315024,47200,23600.0,1199.368061542511
23650.0,473.0,100.0,18.0,73.62287458759083,47300,23650.0,1200.7263371944427
23700.0,474.0,100.0,17.0,74.57358433805095,47400,23700.0,1202.0672957897186
23750.0,475.0,100.0,20.0,76.61405753273122,47500,23750.0,1203.3725407123566
23800.0,476.0,100.0,15.0,76.24641768701423,47600,23800.0,1204.6840796470642
23850.0,477.0,100.0,12.0,72.64727110103907,47700,23850.0,1206.0605955123901
23900.0,478.0,100.0,14.0,74.59168723984166,47800,23900.0,1207.4012286663055
23950.0,479.0,100.0,10.0,76.19383950060865,47900,23950.0,1208.7136716842651
24000.0,480.0,100.0,17.0,75.64043999563575,48000,24000.0,1210.0357172489166
24050.0,481.0,100.0,17.0,3.8937585967591777,48100,24050.0,1235.717844247818
24100.0,482.0,100.0,16.0,76.4915640150966,48200,24100.0,1237.025179386139
24150.0,483.0,100.0,8.0,74.77722672544769,48300,24150.0,1238.3624868392944
24200.0,484.0,100.0,12.0,71.74816951936486,48400,24200.0,1239.7562522888184
24250.0,485.0,100.0,17.0,69.94191439856898,48500,24250.0,1241.1860110759735
24300.0,486.0,100.0,15.0,75.35977010647524,48600,24300.0,1242.5129799842834
24350.0,487.0,100.0,9.0,76.12450190978068,48700,24350.0,1243.8266191482544
24400.0,488.0,100.0,15.0,74.1744097027385,48800,24400.0,1245.1747949123383
24450.0,489.0,100.0,18.0,78.13281690676081,48900,24450.0,1246.4546678066254
24500.0,490.0,100.0,15.0,76.69378304254039,49000,24500.0,1247.758555650711
24550.0,491.0,100.0,10.0,75.63963518153098,49100,24550.0,1249.0806152820587
24600.0,492.0,100.0,11.0,76.95380427702976,49200,24600.0,1250.3800978660583
24650.0,493.0,100.0,11.0,77.80954368585328,49300,24650.0,1251.6652882099152
24700.0,494.0,100.0,19.0,77.8674407547656,49400,24700.0,1252.949523448944
24750.0,495.0,100.0,0.0,77.3928364965101,49500,24750.0,1254.241634607315
24800.0,496.0,100.0,15.0,77.21623433741527,49600,24800.0,1255.536700963974
24850.0,497.0,100.0,10.0,76.5548087409253,49700,24850.0,1256.842955827713
24900.0,498.0,100.0,10.0,77.16306294919988,49800,24900.0,1258.138914346695
24950.0,499.0,100.0,21.0,74.84661481912666,49900,24950.0,1259.4749822616577
25000.0,500.0,100.0,16.0,74.08011057871731,50000,25000.0,1260.8248727321625
25050.0,501.0,100.0,18.0,3.8700099382107362,50100,25050.0,1286.6646015644073
25100.0,502.0,100.0,18.0,78.14980608365373,50200,25100.0,1287.9441967010498
25150.0,503.0,100.0,17.0,75.89884940327633,50300,25150.0,1289.2617411613464
25200.0,504.0,100.0,16.0,75.06167890461558,50400,25200.0,1290.5939803123474
25250.0,505.0,100.0,10.0,75.93909886702514,50500,25250.0,1291.9108262062073
25300.0,506.0,100.0,15.0,74.9140310383093,50600,25300.0,1293.2456905841827
25350.0,507.0,100.0,9.0,75.91650224411667,50700,25350.0,1294.5629286766052
25400.0,508.0,100.0,9.0,76.2089711480738,50800,25400.0,1295.875111579895
25450.0,509.0,100.0,14.0,77.45389066792583,50900,25450.0,1297.1662034988403
25500.0,510.0,100.0,10.0,74.25677349200541,51000,25500.0,1298.5128829479218
25550.0,511.0,100.0,15.0,76.35544762275788,51100,25550.0,1299.8225486278534
25600.0,512.0,100.0,0.0,74.45866050873911,51200,25600.0,1301.165577173233
25650.0,513.0,100.0,15.0,76.70705169084361,51300,25650.0,1302.46923995018
25700.0,514.0,100.0,15.0,71.18108247819835,51400,25700.0,1303.8741087913513
25750.0,515.0,100.0,19.0,74.10884128252363,51500,25750.0,1305.2234766483307
25800.0,516.0,100.0,16.0,76.95662815689208,51600,25800.0,1306.522911787033
25850.0,517.0,100.0,7.0,76.18517577356225,51700,25850.0,1307.8355045318604
25900.0,518.0,100.0,10.0,75.94286627872343,51800,25900.0,1309.1522850990295
25950.0,519.0,100.0,13.0,74.77156126999758,51900,25950.0,1310.4896926879883
26000.0,520.0,100.0,17.0,75.91503200544145,52000,26000.0,1311.8069560527802
26050.0,521.0,100.0,12.0,3.893640578782905,52100,26050.0,1337.4898629188538
26100.0,522.0,100.0,18.0,76.71079747842047,52200,26100.0,1338.7934617996216
26150.0,523.0,100.0,0.0,73.32836470892025,52300,26150.0,1340.1571922302246
26200.0,524.0,100.0,17.0,80.94638260161035,52400,26200.0,1341.392579317093
26250.0,525.0,100.0,20.0,77.76074194018456,52500,26250.0,1342.6785764694214
26300.0,526.0,100.0,17.0,77.48897746534819,52600,26300.0,1343.969084262848
26350.0,527.0,100.0,12.0,78.150199236889,52700,26350.0,1345.2486727237701
26400.0,528.0,100.0,18.0,76.5863724482874,52800,26400.0,1346.5543892383575
26450.0,529.0,100.0,17.0,78.28934683157382,52900,26450.0,1347.8317034244537
26500.0,530.0,100.0,15.0,77.84359545273423,53000,26500.0,1349.1163318157196
26550.0,531.0,100.0,16.0,76.07391294648242,53100,26550.0,1350.4308445453644
26600.0,532.0,100.0,16.0,75.5665504063885,53200,26600.0,1351.7541823387146
26650.0,533.0,100.0,17.0,76.46451102447544,53300,26650.0,1353.061980009079
26700.0,534.0,100.0,16.0,77.69510124731055,53400,26700.0,1354.3490633964539
26750.0,535.0,100.0,12.0,78.82991357717714,53500,26750.0,1355.6176192760468
26800.0,536.0,100.0,13.0,76.45975781112709,53600,26800.0,1356.9254982471466
26850.0,537.0,100.0,18.0,77.42046472908032,53700,26850.0,1358.2171475887299
26900.0,538.0,100.0,13.0,76.81816366980327,53800,26900.0,1359.5189237594604
26950.0,539.0,100.0,11.0,77.4168779449136,53900,26950.0,1360.8106334209442
27000.0,540.0,100.0,16.0,77.03716764746939,54000,27000.0,1362.1087095737457
27050.0,541.0,100.0,8.0,3.9495648312166947,54100,27050.0,1387.4279561042786
27100.0,542.0,100.0,11.0,76.06976001857171,54200,27100.0,1388.7425401210785
27150.0,543.0,100.0,15.0,78.94215393695926,54300,27150.0,1390.009292125702
27200.0,544.0,100.0,11.0,78.28478777755817,54400,27200.0,1391.2866804599762
27250.0,545.0,100.0,12.0,79.7592866530017,54500,27250.0,1392.5404539108276
27300.0,546.0,100.0,16.0,75.92393675274015,54600,27300.0,1393.8575630187988
27350.0,547.0,100.0,16.0,77.55425584651805,54700,27350.0,1395.1469843387604
27400.0,548.0,100.0,9.0,76.71523116790382,54800,27400.0,1396.4505076408386
27450.0,549.0,100.0,21.0,75.75262654187594,54900,27450.0,1397.7705948352814
27500.0,550.0,100.0,14.0,77.09812939378315,55000,27500.0,1399.0676443576813
27550.0,551.0,100.0,14.0,77.22344218889208,55100,27550.0,1400.362589597702
27600.0,552.0,100.0,9.0,75.55443551110925,55200,27600.0,1401.6861402988434
27650.0,553.0,100.0,18.0,71.45364580538384,55300,27650.0,1403.0856499671936
27700.0,554.0,100.0,0.0,78.65018020349306,55400,27700.0,1404.3571045398712
27750.0,555.0,100.0,19.0,76.893817591165,55500,27750.0,1405.657600402832
27800.0,556.0,100.0,9.0,74.19024580415054,55600,27800.0,1407.0054879188538
27850.0,557.0,100.0,10.0,79.73407173569292,55700,27850.0,1408.2596580982208
27900.0,558.0,100.0,12.0,76.77277527927413,55800,27900.0,1409.562204360962
27950.0,559.0,100.0,13.0,78.67971722375647,55900,27950.0,1410.8331813812256
28000.0,560.0,100.0,14.0,75.80818701612299,56000,28000.0,1412.152301311493
28050.0,561.0,100.0,12.0,3.9343528853497665,56100,28050.0,1437.5694434642792
28100.0,562.0,100.0,12.0,77.54925148394177,56200,28100.0,1438.8589482307434
28150.0,563.0,100.0,14.0,72.41528207368248,56300,28150.0,1440.2398731708527
28200.0,564.0,100.0,15.0,78.08485909534245,56400,28200.0,1441.520532131195
28250.0,565.0,100.0,17.0,77.47768383268398,56500,28250.0,1442.811227798462
28300.0,566.0,100.0,14.0,77.0265711390934,56600,28300.0,1444.1094822883606
28350.0,567.0,100.0,19.0,79.70638857221695,56700,28350.0,1445.3640880584717
28400.0,568.0,100.0,13.0,78.12054911375736,56800,28400.0,1446.6441626548767
28450.0,569.0,100.0,15.0,77.36869580295101,56900,28450.0,1447.9366765022278
28500.0,570.0,100.0,17.0,77.90793895684855,57000,28500.0,1449.2202434539795
28550.0,571.0,100.0,9.0,77.13334844993251,57100,28550.0,1450.516701221466
28600.0,572.0,100.0,12.0,77.68675466452552,57200,28600.0,1451.8039228916168
28650.0,573.0,100.0,10.0,79.05726241188223,57300,28650.0,1453.0688302516937
28700.0,574.0,100.0,12.0,78.11774101506218,57400,28700.0,1454.348950624466
28750.0,575.0,100.0,18.0,77.90037127218764,57500,28750.0,1455.6326429843903
28800.0,576.0,100.0,12.0,76.99256600156323,57600,28800.0,1456.9314711093903
28850.0,577.0,100.0,14.0,76.00355382370374,57700,28850.0,1458.247200012207
28900.0,578.0,100.0,19.0,78.14047349620299,57800,28900.0,1459.5269479751587
28950.0,579.0,100.0,13.0,77.2117851915437,57900,28950.0,1460.8220882415771
29000.0,580.0,100.0,9.0,78.81151677122435,58000,29000.0,1462.0909399986267
29050.0,581.0,100.0,13.0,3.92323997447254,58100,29050.0,1487.5800786018372
29100.0,582.0,100.0,10.0,76.50287895546302,58200,29100.0,1488.8872199058533
29150.0,583.0,100.0,9.0,74.61978070775486,58300,29150.0,1490.2273483276367
29200.0,584.0,100.0,18.0,76.50437205206372,58400,29200.0,1491.534464597702
29250.0,585.0,100.0,15.0,77.52515642071188,58500,29250.0,1492.8243701457977
29300.0,586.0,100.0,12.0,78.3969014347238,58600,29300.0,1494.0999319553375
29350.0,587.0,100.0,12.0,74.25530110608302,58700,29350.0,1495.4466390609741
29400.0,588.0,100.0,17.0,74.20056193033437,58800,29400.0,1496.7943394184113
29450.0,589.0,100.0,9.0,71.75423304749481,58900,29450.0,1498.1879868507385
29500.0,590.0,100.0,17.0,74.2208875778387,59000,29500.0,1499.5353174209595
29550.0,591.0,100.0,0.0,78.23645356767997,59100,29550.0,1500.8134953975677
29600.0,592.0,100.0,11.0,73.71000151486447,59200,29600.0,1502.170164823532
29650.0,593.0,100.0,12.0,72.59796726577862,59300,29650.0,1503.547615289688
29700.0,594.0,100.0,14.0,78.10339812677158,59400,29700.0,1504.8279702663422
29750.0,595.0,100.0,10.0,76.26761628786556,59500,29750.0,1506.1391441822052
29800.0,596.0,100.0,11.0,77.52971341039284,59600,29800.0,1507.4289741516113
29850.0,597.0,100.0,18.0,76.95261830928601,59700,29850.0,1508.7284762859344
29900.0,598.0,100.0,13.0,77.78987425067297,59800,29900.0,1510.0139923095703
29950.0,599.0,100.0,13.0,79.11701698025406,59900,29950.0,1511.2779440879822
30000.0,600.0,100.0,16.0,76.70736031868739,60000,30000.0,1512.5816013813019
30050.0,601.0,100.0,12.0,3.954288494989599,60100,30050.0,1537.8706030845642
30100.0,602.0,100.0,14.0,73.14957969944574,60200,30100.0,1539.237666130066
30150.0,603.0,100.0,8.0,75.57141106858951,60300,30150.0,1540.560919046402
30200.0,604.0,100.0,14.0,74.42127194017489,60400,30200.0,1541.904622554779
30250.0,605.0,100.0,11.0,77.30934324629996,60500,30250.0,1543.1981284618378
30300.0,606.0,100.0,10.0,78.0564060887028,60600,30300.0,1544.4792547225952
30350.0,607.0,100.0,0.0,75.16522965847281,60700,30350.0,1545.809658050537
30400.0,608.0,100.0,14.0,77.18907837141745,60800,30400.0,1547.1051797866821
30450.0,609.0,100.0,16.0,76.74640773615056,60900,30450.0,1548.4081733226776
30500.0,610.0,100.0,14.0,75.09660780944533,61000,30500.0,1549.739792585373
30550.0,611.0,100.0,17.0,76.34146661094665,61100,30550.0,1551.0496981143951
30600.0,612.0,100.0,12.0,76.7056769242558,61200,30600.0,1552.3533844947815
30650.0,613.0,100.0,13.0,71.63623998143126,61300,30650.0,1553.749327659607
30700.0,614.0,100.0,9.0,72.14802863006088,61400,30700.0,1555.1353681087494
30750.0,615.0,100.0,16.0,75.84493890169153,61500,30750.0,1556.4538488388062
30800.0,616.0,100.0,17.0,76.19747996100658,61600,30800.0,1557.7662291526794
30850.0,617.0,100.0,13.0,77.2355293776656,61700,30850.0,1559.0609710216522
30900.0,618.0,100.0,11.0,77.4146631644946,61800,30900.0,1560.3527176380157
30950.0,619.0,100.0,15.0,75.58594232205027,61900,30950.0,1561.6757164001465
31000.0,620.0,100.0,18.0,76.46665783067381,62000,31000.0,1562.983477115631
31050.0,621.0,100.0,16.0,3.9713293078360152,62100,31050.0,1588.1639640331268
31100.0,622.0,100.0,14.0,81.14746660841911,62200,31100.0,1589.3962895870209
31150.0,623.0,100.0,8.0,75.76372390911035,62300,31150.0,1590.7161839008331
31200.0,624.0,100.0,12.0,74.91725583370932,62400,31200.0,1592.0509910583496
31250.0,625.0,100.0,18.0,77.09954660884927,62500,31250.0,1593.3480167388916
31300.0,626.0,100.0,13.0,77.05038553629905,62600,31300.0,1594.6458702087402
31350.0,627.0,100.0,14.0,76.98239150839679,62700,31350.0,1595.9448697566986
31400.0,628.0,100.0,16.0,76.8243968100954,62800,31400.0,1597.2465407848358
31450.0,629.0,100.0,8.0,74.49419461609764,62900,31450.0,1598.5889284610748
31500.0,630.0,100.0,8.0,77.8055310640276,63000,31500.0,1599.8741858005524
31550.0,631.0,100.0,0.0,75.21492712625025,63100,31550.0,1601.2037103176117
31600.0,632.0,100.0,8.0,74.39137491510971,63200,31600.0,1602.547954082489
31650.0,633.0,100.0,0.0,75.46429487740009,63300,31650.0,1603.8730854988098
31700.0,634.0,100.0,13.0,75.07897130290165,63400,31700.0,1605.2050173282623
31750.0,635.0,100.0,18.0,78.70942414173726,63500,31750.0,1606.4755144119263
31800.0,636.0,100.0,12.0,74.98433023322835,63600,31800.0,1607.8091280460358
31850.0,637.0,100.0,12.0,75.92979193776019,63700,31850.0,1609.1261358261108
31900.0,638.0,100.0,10.0,76.1581177779638,63800,31900.0,1610.4391946792603
31950.0,639.0,100.0,16.0,75.60103786176684,63900,31950.0,1611.7619297504425
32000.0,640.0,100.0,15.0,75.42209214422738,64000,32000.0,1613.0878021717072
32050.0,641.0,100.0,15.0,3.9403827784684116,64100,32050.0,1638.4660487174988
32100.0,642.0,100.0,12.0,78.86247711762556,64200,32100.0,1639.7340803146362
32150.0,643.0,100.0,10.0,77.69222291272854,64300,32150.0,1641.0212116241455
32200.0,644.0,100.0,13.0,77.65384631762491,64400,32200.0,1642.3089797496796
32250.0,645.0,100.0,9.0,73.12004538204721,64500,32250.0,1643.676594734192
32300.0,646.0,100.0,17.0,78.91679961195467,64600,32300.0,1644.9437534809113
32350.0,647.0,100.0,13.0,77.90737458546214,64700,32350.0,1646.2273304462433
32400.0,648.0,100.0,13.0,76.22905443203292,64800,32400.0,1647.539167881012
32450.0,649.0,100.0,12.0,76.44780072665714,64900,32450.0,1648.847250699997
32500.0,650.0,100.0,0.0,77.33149354013553,65000,32500.0,1650.140386581421
32550.0,651.0,100.0,15.0,76.35320976077911,65100,32550.0,1651.450091123581
32600.0,652.0,100.0,13.0,78.31495753952761,65200,32600.0,1652.726987361908
32650.0,653.0,100.0,18.0,78.24058373616666,65300,32650.0,1654.005098104477
32700.0,654.0,100.0,9.0,78.7488366425537,65400,32700.0,1655.2749593257904
32750.0,655.0,100.0,18.0,75.01608776353437,65500,32750.0,1656.6080076694489
32800.0,656.0,100.0,14.0,73.1256800552744,65600,32800.0,1657.9755177497864
32850.0,657.0,100.0,15.0,76.06389702195338,65700,32850.0,1659.2902040481567
32900.0,658.0,100.0,17.0,77.22374076797624,65800,32900.0,1660.5851440429688
32950.0,659.0,100.0,15.0,77.31162325683589,65900,32950.0,1661.8786118030548
33000.0,660.0,100.0,18.0,77.13777437420217,66000,33000.0,1663.174994468689
33050.0,661.0,100.0,15.0,3.9444098578648314,66100,33050.0,1688.5273311138153
33100.0,662.0,100.0,0.0,76.78600098968774,66200,33100.0,1689.8296530246735
33150.0,663.0,100.0,18.0,79.02330208301932,66300,33150.0,1691.0951037406921
33200.0,664.0,100.0,10.0,79.84571134535983,66400,33200.0,1692.34752035141
33250.0,665.0,100.0,10.0,78.7671154414235,66500,33250.0,1693.6170871257782
33300.0,666.0,100.0,15.0,77.99529793476205,66600,33300.0,1694.8992166519165
33350.0,667.0,100.0,11.0,78.46844586677682,66700,33350.0,1696.1736154556274
33400.0,668.0,100.0,16.0,77.03781852939329,66800,33400.0,1697.471680879593
33450.0,669.0,100.0,14.0,79.68963952076444,66900,33450.0,1698.726550579071
33500.0,670.0,100.0,15.0,76.57230674972291,67000,33500.0,1700.0325076580048
33550.0,671.0,100.0,16.0,77.42779652105979,67100,33550.0,1701.3240344524384
33600.0,672.0,100.0,13.0,78.44208919120547,67200,33600.0,1702.5988619327545
33650.0,673.0,100.0,19.0,75.75342008042574,67300,33650.0,1703.9189348220825
33700.0,674.0,100.0,16.0,79.15869129253339,67400,33700.0,1705.1822218894958
33750.0,675.0,100.0,12.0,73.69367055202468,67500,33750.0,1706.5391917228699
33800.0,676.0,100.0,14.0,77.59872121248002,67600,33800.0,1707.8278737068176
